"year","Stock","Major_Functional_Group","estimated_taxa_group","new_estimated_family_name","total_biomass_kg","total_revenue"
2010,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",802355.4,6292035
2010,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",1009,19515
2010,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",2621,35022
2010,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",21194457.6,1167848913
2010,"Prionace","Sharks","TIBURON","Carcharhinidae",684621.4,5411084
2010,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",546039.4,5644930
2010,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",99958.2,1310458
2010,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",2140074.9,14037185
2010,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",264559999.4,365934851
2010,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",14081135.36,35096611
2010,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",7024101.92,81745079
2010,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",15290.4,98865
2010,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",394184.6,1748391
2010,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",805292.1,9729218
2010,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",338293.65,8839796
2010,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",7403,98483
2010,"Sphyrna","Sharks","TIBURON","Sphyrnidae",91857.95,862146
2010,"Squatina","Sharks","TIBURON","Squatinidae",402510.65,4373683
2010,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",309,9823
2010,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",113766.9,640144
2010,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",64475987.5,622062817
2010,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",177600.5,1695845
2010,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA","Trichiuridae",9772,410687
2010,"Turbo","Molluscs excl. Cephalopods","CARACOL","Turbinidae",14970,312650
2010,"Xenichthys","Demersal marine fishes","OTRAS","Haemulidae",1317,9155
2010,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",110322.25,1234687
2011,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",3308.4,37881
2011,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",49830,1251854
2011,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",1442.4,8010
2011,"Alopias","Sharks","TIBURON","Alopiidae",59734.8,539950
2011,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",112970.5,1985237
2011,"Anoplopoma","Demersal marine fishes","OTRAS","Anoplopomatidae",2407.5,67123
2011,"Argopecten","Molluscs excl. Cephalopods","ALMEJA","Pectinidae",6542263,21541402
2011,"Balistes","Demersal marine fishes","CARPA","Balistidae",1275386.65,14121413
2011,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",586006.4,8385191
2011,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",28517.5,195543
2011,"Callinectes","Crustaceans","JAIBA","Portunidae",4191,77097
2011,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",114585.1,4320065
2011,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",361175.55,2653843
2011,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",640388.3,6102197
2011,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",628561.7,18480091
2011,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",113179462.72,82459729
2011,"Chanos","Diadromous fishes","OTRAS","Chanidae",85616,558349
2011,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Coryphaenidae",242981.6,4952025
2011,"Cynoscion","Demersal marine fishes","CORVINA","Sciaenidae",1620832.5,23935145
2011,"Diapterus","Demersal marine fishes","MOJARRA","Gerreidae",10140,98400
2011,"Diplectrum","Demersal marine fishes","OTRAS","Serranidae",15404.3,359620
2011,"Dosidicus","Cephalopods","CALAMAR","Ommastrephidae",20139652.55,77506763
2011,"Dosinia","Molluscs excl. Cephalopods","ALMEJA","Veneridae",816714,2615843
2011,"Epinephelus","Demersal marine fishes","MERO","Serranidae",16359.4,422008
2011,"Especies","Echinoderms","PEPINO DE MAR","Family cannot be determined; class Holothuroidea",21835,748050
2011,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA","Dussumieriidae",978338.2,843395
2011,"Eucinostomus","Demersal marine fishes","MOJARRA","Gerreidae",250220,1679256
2011,"Eugerres","Demersal marine fishes","MOJARRA","Gerreidae",35355,211419
2011,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",2738935,17324978
2011,"Farfantepenaeus","Shrimps, prawns","CAMARON","Penaeidae",69525.6,2203225
2011,"Galeocerdo","Sharks","TIBURON","Carcharhinidae",1055.75,17928
2011,"Gerres","Demersal marine fishes","BANDERA","Gerreidae",286257.8,1798827
2011,"Haemulon","Demersal marine fishes","RUBIO","Haemulidae",866232.4,6766615
2011,"Haemulopsis","Demersal marine fishes","RONCO","Haemulidae",109997.2,865969
2011,"Hexaplex","Molluscs excl. Cephalopods","CARACOL","Muricidae",19802,111610
2011,"Hoplopagrus","Demersal marine fishes","PARGO","Lutjanidae",95013.6,2137597
2011,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES","Dasyatidae",886809.7,8388753
2011,"Hyporthodus","Demersal marine fishes","BAQUETA","Serranidae",415551.25,12323846
2011,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Istiophoridae",18014.75,179760
2011,"Isurus","Sharks","TIBURON","Lamnidae",2707.5,30700
2011,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",6397964.2,51381725
2011,"Lamna","Demersal marine fishes","PETO","Lamnidae",72,2160
2011,"Larimus","Demersal marine fishes","CORVINA","Sciaenidae",3048,96150
2011,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",9288,65475
2011,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",2804594.5,90016383
2011,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",319128,1709998
2011,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",107030.8,655487
2011,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",2000969,17996868
2011,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",16606,265839
2011,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",10633700.3,111556866
2011,"Mobula","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",1013076.5,10119448
2011,"Mugil","Demersal marine fishes","LISA","Mugilidae",2472965,16211913
2011,"Mustelus","Sharks","TIBURON","Triakidae",65214.1,793424
2011,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",367274.2,9471876
2011,"Nasolamia","Sharks","TIBURON","Carcharhinidae",2375,41600
2011,"Negaprion","Sharks","TIBURON","Carcharhinidae",3085,45600
2011,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",7325.7,53260
2011,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",68207,337514
2011,"Oligoplites","Anchovy & Sardine (small pelagics)","SARDINA","Carangidae",3510,19980
2011,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",194494932.2,163719940
2011,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",7426.75,54269
2011,"Panopea","Molluscs excl. Cephalopods","ALMEJA","Hiatellidae",1261883,28779028
2011,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",127826,19242905
2011,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",772712.5,6657460
2011,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",626,23070
2011,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",2566,31398
2011,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",35695090.96,1923029930
2011,"Prionace","Sharks","TIBURON","Carcharhinidae",664728.55,5529641
2011,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",649058.7,6703872
2011,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",65975.6,870331
2011,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",5601964.4,44934504
2011,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",158543051.04,150619263.5
2011,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",36157660.82,37009896
2011,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",6977564.85,84061471
2011,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",20097.8,146896
2011,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",636639.1,2972638
2011,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",629217.7,7643854
2011,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",259381.35,7031466
2011,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",1829,12787
2011,"Sphyrna","Sharks","TIBURON","Sphyrnidae",35226.75,373168
2011,"Squatina","Sharks","TIBURON","Squatinidae",627720.2,6158523
2011,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",24.2,880
2011,"Stomolophus","Jellies","OTRAS","Stomolophidae",13861479,16540385
2011,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",107400.1,610467
2011,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",66741894.4,570305371
2011,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",136400.8,1520783
2011,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA","Trichiuridae",4406,164237
2011,"Turbo","Molluscs excl. Cephalopods","CARACOL","Turbinidae",11985,244540
2011,"Xenichthys","Demersal marine fishes","OTRAS","Haemulidae",823,10325
2011,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",51236.75,767729
2012,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",3899.5,50626
2012,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",37364,764728
2012,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",4832.6,45165
2012,"Alopias","Sharks","TIBURON","Alopiidae",186215.4,1559154
2012,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",140909,2688352
2012,"Anoplopoma","Demersal marine fishes","OTRAS","Anoplopomatidae",993.2,38473
2012,"Argopecten","Molluscs excl. Cephalopods","ALMEJA","Pectinidae",254043,910667
2012,"Balistes","Demersal marine fishes","CARPA","Balistidae",1243323.25,13755141
2012,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",1043778.8,14094256
2012,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",34378,227312
2012,"Callinectes","Crustaceans","JAIBA","Portunidae",714,12852
2012,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",81667,6091763
2012,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",395559.05,2772295
2012,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",1370990.4,11056068
2012,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",805204.8,25746549
2012,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",297306807.52,266175093
2012,"Chanos","Diadromous fishes","OTRAS","Chanidae",82345,479054
2012,"Chione","Molluscs excl. Cephalopods","ALMEJA","Veneridae",8600,34400
2012,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Coryphaenidae",114907.8,2285074
2012,"Cynoscion","Demersal marine fishes","CORVINA","Sciaenidae",2680663.15,48005879
2012,"Diapterus","Demersal marine fishes","MOJARRA","Gerreidae",180504,760600
2012,"Diplectrum","Demersal marine fishes","OTRAS","Serranidae",48631.1,1233847
2012,"Dosidicus","Cephalopods","CALAMAR","Ommastrephidae",11933939.2,54500408
2012,"Dosinia","Molluscs excl. Cephalopods","ALMEJA","Veneridae",939293,2365806
2012,"Epinephelus","Demersal marine fishes","MERO","Serranidae",17198,461712
2012,"Especies","Echinoderms","PEPINO DE MAR","Family cannot be determined; class Holothuroidea",14195,658300
2012,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA","Dussumieriidae",2011720.72,2064235
2012,"Eucinostomus","Demersal marine fishes","MOJARRA","Gerreidae",589913,2651080
2012,"Eugerres","Demersal marine fishes","MOJARRA","Gerreidae",19241,149824
2012,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",3821741,22229415
2012,"Farfantepenaeus","Shrimps, prawns","CAMARON","Penaeidae",156316.6,4534590
2012,"Galeocerdo","Sharks","TIBURON","Carcharhinidae",4870.25,35333
2012,"Gerres","Demersal marine fishes","BANDERA","Gerreidae",171286.2,1139055
2012,"Haemulon","Demersal marine fishes","RUBIO","Haemulidae",914549.4,7235391
2012,"Haemulopsis","Demersal marine fishes","RONCO","Haemulidae",150574.2,1161635
2012,"Hexaplex","Molluscs excl. Cephalopods","CARACOL","Muricidae",15130,75650
2012,"Hoplopagrus","Demersal marine fishes","PARGO","Lutjanidae",93487.1,2351276
2012,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES","Dasyatidae",1249446.9,11510132
2012,"Hyporthodus","Demersal marine fishes","BAQUETA","Serranidae",626081.85,17652774
2012,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Istiophoridae",15879.65,173329
2012,"Isurus","Sharks","TIBURON","Lamnidae",1160.5,18990
2012,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",10687592.1,84232013
2012,"Lamna","Demersal marine fishes","PETO","Lamnidae",1520.5,35957
2012,"Larimus","Demersal marine fishes","CORVINA","Sciaenidae",3930,85999
2012,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",23026,95630
2012,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",2861948.55,99151200
2012,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",380215,1551652
2012,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",130024.5,1047032
2012,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",2591417.3,23688472
2012,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",24581.8,335083
2012,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",10679690.2,125845091
2012,"Mobula","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",1349840.7,12703189
2012,"Mugil","Demersal marine fishes","LISA","Mugilidae",2601354,17919229
2012,"Mustelus","Sharks","TIBURON","Triakidae",70806.6,874397
2012,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",433277.2,11194941
2012,"Nasolamia","Sharks","TIBURON","Carcharhinidae",3400,32640
2012,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",4336.7,56169
2012,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",8609.6,160684
2012,"Oligoplites","Anchovy & Sardine (small pelagics)","SARDINA","Carangidae",19535,122045
2012,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",132460326.92,104591796
2012,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",18632,149324
2012,"Panopea","Molluscs excl. Cephalopods","ALMEJA","Hiatellidae",1683143.01,57286658.2
2012,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",174189,25722840
2012,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",1164604.3,8594748
2012,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",740,19400
2012,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",14598,233631
2012,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",23360612.8,1264535740
2012,"Prionace","Sharks","TIBURON","Carcharhinidae",634854.4,5178521
2012,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",604394.35,5933515
2012,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",196664.6,2763293
2012,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",3686359,29401696
2012,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",99546476.48,107686423
2012,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",44733781.2,50761322
2012,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",6097453.75,89873152
2012,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",12367.4,96801
2012,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",560924.4,2813335
2012,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",1201759.2,17726613
2012,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",218710.15,6655047
2012,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",967,13420
2012,"Sphyrna","Sharks","TIBURON","Sphyrnidae",53194.95,520089
2012,"Squatina","Sharks","TIBURON","Squatinidae",676027.2,6776513
2012,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",81.8,2630
2012,"Stomolophus","Jellies","OTRAS","Stomolophidae",20987768,33446256
2012,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",154044.8,1080365
2012,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",56011493.5,487714066
2012,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",195546.5,2121129
2012,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA","Trichiuridae",3700,173946
2012,"Turbo","Molluscs excl. Cephalopods","CARACOL","Turbinidae",300,6000
2012,"Xenichthys","Demersal marine fishes","OTRAS","Haemulidae",7,84
2012,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",33495,382860
2013,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",15125.7,173970
2013,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",81772,1796629
2013,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",13069.8,102491
2013,"Alopias","Sharks","TIBURON","Alopiidae",86903.1,864837
2013,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",143036,2951738
2013,"Anoplopoma","Demersal marine fishes","OTRAS","Anoplopomatidae",2538.9,134030
2013,"Argopecten","Molluscs excl. Cephalopods","ALMEJA","Pectinidae",50354,238870
2013,"Balistes","Demersal marine fishes","CARPA","Balistidae",1573171.4,18498490
2013,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",730086.8,11071127
2013,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",26899,168623
2013,"Callinectes","Crustaceans","JAIBA","Portunidae",425543,7509245
2013,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",171514.4,6435768
2013,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",509694.15,4045851
2013,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",669194.5,6259438
2013,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",959653.65,33280185
2013,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",179129084.62,156337942
2013,"Chanos","Diadromous fishes","OTRAS","Chanidae",83743,498115
2013,"Chione","Molluscs excl. Cephalopods","ALMEJA","Veneridae",146080,1383010
