"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"35","berrugata","berrugata",2009,4.181946,266.312683576729,181.471522696188,361.362849212581,0.555729111144561,0.378686462287652,0.754075443559241,0.506238563422373,0.373081379695814,0.742914085648284
"36","berrugata","berrugata",2010,7.934717,272.68098488674,187.177840963301,369.06097632904,0.569018190654338,0.390594145901892,0.770139542656778,0.938091591482218,0.693109690500792,1.36661336493081
"37","berrugata","berrugata",2011,10.988891,277.003973876352,191.457631956876,373.017477097562,0.578039206087848,0.39952501773571,0.778395787255433,1.27889980599093,0.949715094331965,1.85033275941163
"38","berrugata","berrugata",2012,11.097495,278.366929531404,194.442468731997,372.427434521611,0.58088335952635,0.405753638414499,0.777164513431495,1.28521555830468,0.960620715847136,1.83993502594523
"39","berrugata","berrugata",2013,6.987163,276.120868233865,194.866913052865,367.723689663485,0.576196381678755,0.40663934938402,0.767348954089937,0.815774827050685,0.612558994321799,1.15592970607307
"40","berrugata","berrugata",2014,9.19261816,274.063057752916,194.779545004068,363.871985693845,0.571902237013459,0.406457033741189,0.759311394651565,1.08132782216746,0.814440300512341,1.52147397905836
"41","berrugata","berrugata",2015,8.38115917,272.838079687332,192.471908189441,361.749904460804,0.569346008889377,0.401641562924652,0.754883132724362,0.990302236291951,0.74690319783966,1.40380049744209
"42","berrugata","berrugata",2016,6.3083659,273.635626938612,188.653995910718,362.038272702161,0.571010293966215,0.39367451843925,0.755484886363351,0.743212301903472,0.561734433936911,1.07800189016983
"43","berrugata","berrugata",2017,6.2433776,274.940077122975,184.202061615814,362.403688814001,0.573732360867996,0.384384425848266,0.756247419969726,0.732065949598414,0.555386920316347,1.09268195413299
"44","berrugata","berrugata",2018,6.05768,278.119241238979,180.080529500317,365.175581658745,0.580366494941676,0.375783801393072,0.762031679007292,0.702172711110952,0.534777656123215,1.08444673155268
"45","berrugata","berrugata",2019,10.127293,282.469813116307,176.340237652814,369.258069836996,0.589445069081991,0.367978731668575,0.770550828362429,1.15581942164275,0.884162385866741,1.85144411946649
"46","berrugata","berrugata",2020,4.508567,285.047813780721,169.910108808593,371.960720778291,0.59482472279778,0.354560633292069,0.776190596567114,0.509905232772572,0.390760001575022,0.855436871039307
"47","berrugata","berrugata",2021,12.038511,288.93239891746,162.905695763457,375.453073136168,0.602930897149717,0.339944144946925,0.783478277520121,1.34321392629626,1.03367917258561,2.38234777590373
"48","berrugata","berrugata",2022,11.057558,290.068286443404,150.224033649652,376.986400604668,0.605301215215966,0.313480633259507,0.786677955056011,1.22893137489407,0.945588534494328,2.37294931717396
"49","berrugata","berrugata",2023,14.822602,291.465066954621,134.46186899424,379.080399811518,0.608215952815158,0.280588869953227,0.791047616697098,1.63948177144312,1.26055492323566,3.55380798927479
"50","berrugata","berrugata",2024,13.09470212,287.681311979268,108.996757588366,380.300628006704,0.600320186226045,0.227449441756573,0.793593933009175,1.46741389858283,1.11003644083775,3.87302856434676
"51","cabrilla","cabrilla",2000,3.882428,631.09853853894,518.280025583231,784.255028724314,1.45043062123884,1.19114397130866,1.80242456456283,0.198323825645644,0.159593336272269,0.241494694651931
"52","cabrilla","cabrilla",2001,2.98407,637.153825091535,526.575801109348,781.040461235506,1.46434726420333,1.21020984789564,1.79503664201971,0.150984848387186,0.123169769628303,0.18269083668124
"53","cabrilla","cabrilla",2002,4.008142,643.886029507012,533.973323450648,779.151471349559,1.47981964266146,1.22721130213757,1.79069524585655,0.200679380821899,0.165840217817374,0.241987088205691
"54","cabrilla","cabrilla",2003,4.512713,649.532575454327,540.763885424686,777.485727174845,1.49279689208621,1.24281780163188,1.78686692712244,0.223978036293427,0.187117300902112,0.269028747444219
"55","cabrilla","cabrilla",2004,4.694841,654.584316221578,546.892597355353,775.581161051785,1.5044071225842,1.25690319544941,1.78248973266489,0.231219228909976,0.195147185689844,0.276749916867084
