year,eu_rnpa,Major_Functional_Group,total_catch_kg
2022,0306000860,Pelagic marine fish (excl. anchovy & sardine),6425
2022,0306000951,Demersal marine fishes,119362.4
2022,0306000951,Pelagic marine fish (excl. anchovy & sardine),28281
2022,0306000951,Sharks,8338
2022,0306001033,Demersal marine fishes,20573.6
2022,0306001033,Pelagic marine fish (excl. anchovy & sardine),2634
2022,0306001041,Demersal marine fishes,14977.5
2022,0306001041,Pelagic marine fish (excl. anchovy & sardine),3541
2022,0306001082,Demersal marine fishes,4379.9
2022,0306001082,Pelagic marine fish (excl. anchovy & sardine),400
2022,0306001108,Demersal marine fishes,12663.75
2022,0306001108,Pelagic marine fish (excl. anchovy & sardine),1090
2022,0306001223,Demersal marine fishes,852.7
2022,0306001280,Demersal marine fishes,6698.8
2022,0306001280,Pelagic marine fish (excl. anchovy & sardine),122
2022,0306001290,Cephalopods,2027
2022,0306001290,Demersal marine fishes,147444.5
2022,0306001290,Molluscs excl. Cephalopods,1095
2022,0306001290,Pelagic marine fish (excl. anchovy & sardine),16865
2022,0306001702,Demersal marine fishes,136390.3
2022,0306001702,Marine or freshwater fishes NEI,3993
2022,0306001702,Pelagic marine fish (excl. anchovy & sardine),38783
2022,0306001702,Sharks,7425.8
2022,0306001744,Demersal marine fishes,47349.15
2022,0306001744,Marine fishes NEI,1534.7
2022,0306001744,Pelagic marine fish (excl. anchovy & sardine),19771.7
2022,0306001744,Sharks,281.75
2022,0306001769,Demersal marine fishes,8848.6
2022,0306001769,Pelagic marine fish (excl. anchovy & sardine),7974
2022,0306001777,Molluscs excl. Cephalopods,3505
2022,0306001785,Demersal marine fishes,49565.7
2022,0306001785,Pelagic marine fish (excl. anchovy & sardine),23496.4
2022,0306001785,Sharks,327.5
2022,0306001793,Demersal marine fishes,147780.7
2022,0306001793,Marine or freshwater fishes NEI,98
2022,0306001793,Pelagic marine fish (excl. anchovy & sardine),57712
2022,0306001793,Sharks,681
2022,0306001827,Demersal marine fishes,6783.8
2022,0306001827,Pelagic marine fish (excl. anchovy & sardine),2538
2022,0306001835,Pelagic marine fish (excl. anchovy & sardine),676
2022,0306001876,Demersal marine fishes,2133.9
2022,0306001876,Pelagic marine fish (excl. anchovy & sardine),2216.7
2022,0306001900,Demersal marine fishes,13090.05
2022,0306001900,Pelagic marine fish (excl. anchovy & sardine),2664
2022,0306001918,Demersal marine fishes,217956.6
2022,0306001918,Marine or freshwater fishes NEI,2789
2022,0306001918,Molluscs excl. Cephalopods,108000
2022,0306001918,Pelagic marine fish (excl. anchovy & sardine),91000
2022,0306001918,Sharks,5992.8
2022,0306001926,Demersal marine fishes,790
2022,0306001926,Pelagic marine fish (excl. anchovy & sardine),50
2022,0306001934,Demersal marine fishes,3525.2
2022,0306001934,Pelagic marine fish (excl. anchovy & sardine),340
2022,0306001967,Demersal marine fishes,3609.4
2022,0306001967,Molluscs excl. Cephalopods,3954
2022,0306001967,Pelagic marine fish (excl. anchovy & sardine),957
2022,0306002023,Molluscs excl. Cephalopods,3665
2022,0306002148,Demersal marine fishes,1765.6
2022,0308000330,Demersal marine fishes,660
2022,0311000160,Demersal marine fishes,6490
2022,0311000160,Sharks,440
2022,0311000293,Anchovy & Sardine (small pelagics),11804804.96
2022,0311000293,Pelagic marine fish (excl. anchovy & sardine),667690.32
2022,0311001267,"Shrimps, prawns",480
2022,0311001564,Molluscs excl. Cephalopods,600
2022,0312000490,Cephalopods,2544.1
2022,0312000490,Demersal marine fishes,24797.6
2022,0312000490,Marine or freshwater fishes NEI,450
2022,0312000490,Marine species NEI,228
2022,0312000490,Pelagic marine fish (excl. anchovy & sardine),13680
2022,0312000490,Sharks,103.75
2022,0312000532,Molluscs excl. Cephalopods,20000
2022,0312000607,Cephalopods,31343.4
2022,0312000607,Pelagic marine fish (excl. anchovy & sardine),4750
2022,0312000730,Cephalopods,10022
2022,0312000730,Demersal marine fishes,33736.3
2022,0312000730,Molluscs excl. Cephalopods,5000
2022,0312000730,Pelagic marine fish (excl. anchovy & sardine),6330.7
2022,0312001100,Cephalopods,20037.6
2022,0312001100,Demersal marine fishes,114441.9
2022,0312001100,Marine fishes NEI,1410
2022,0312001100,Marine or freshwater fishes NEI,1539
2022,0312001100,Pelagic marine fish (excl. anchovy & sardine),8327.8
2022,0312001100,Sharks,95998.6
2022,0312001233,Cephalopods,279
2022,0312001233,Demersal marine fishes,3967.1
2022,0312001233,Marine fishes NEI,550
2022,0312001233,Pelagic marine fish (excl. anchovy & sardine),4746
2022,0312001233,Sharks,29478
2022,0312001373,Demersal marine fishes,918
2022,0312001423,Demersal marine fishes,5367
2022,0312001449,Demersal marine fishes,52007
2022,0312001449,Marine fishes NEI,275
2022,0312001449,Marine or freshwater fishes NEI,1056
2022,0312001449,Pelagic marine fish (excl. anchovy & sardine),43151
2022,0312001449,Sharks,599
2022,0312001886,Demersal marine fishes,853
2022,0312001886,Pelagic marine fish (excl. anchovy & sardine),980
2022,0312001928,Anchovy & Sardine (small pelagics),23200
2022,0312001928,Cephalopods,1151
2022,0312001928,Demersal marine fishes,283726.9
2022,0312001928,Diadromous fishes,4171
2022,0312001928,Marine fishes NEI,12509
2022,0312001928,Marine or freshwater fishes NEI,1120
2022,0312001928,Pelagic marine fish (excl. anchovy & sardine),121313
2022,0312001928,Sharks,24632.75
2022,0312002009,Pelagic marine fish (excl. anchovy & sardine),147
2022,0312002074,Cephalopods,5940
2022,0312002074,Demersal marine fishes,2660
2022,0312002074,Pelagic marine fish (excl. anchovy & sardine),300
2022,0312002124,Crustaceans,4487
2022,0312002124,Demersal marine fishes,372033.35
2022,0312002124,Marine or freshwater fishes NEI,1269
2022,0312002124,Molluscs excl. Cephalopods,2735
2022,0312002124,Pelagic marine fish (excl. anchovy & sardine),9064.9
2022,0312002124,Sharks,45988.2
2022,0312002132,Cephalopods,240
2022,0312002132,Demersal marine fishes,11609.8
2022,0312002132,Marine or freshwater fishes NEI,228
2022,0312002132,Pelagic marine fish (excl. anchovy & sardine),42843
2022,0312002132,Sharks,2209
2022,0312002140,Molluscs excl. Cephalopods,321
2022,0312002181,Demersal marine fishes,3666.25
2022,0312002181,Marine or freshwater fishes NEI,132
2022,0312002181,Pelagic marine fish (excl. anchovy & sardine),328
2022,0312002199,Demersal marine fishes,59337.2
2022,0312002199,Pelagic marine fish (excl. anchovy & sardine),17792.1
2022,0312002298,Demersal marine fishes,692
2022,0312002298,Marine or freshwater fishes NEI,300
2022,0312002298,Pelagic marine fish (excl. anchovy & sardine),1000
2022,0312002389,Cephalopods,30
2022,0312002389,Demersal marine fishes,435
2022,0312002389,Pelagic marine fish (excl. anchovy & sardine),110
2022,0312002389,Sharks,40
2022,0312002561,Demersal marine fishes,1046.2
2022,0312002561,Sharks,30
2022,0312002579,Cephalopods,200509
2022,0312002579,Demersal marine fishes,543148.2
2022,0312002579,Marine fishes NEI,7448
2022,0312002579,Marine or freshwater fishes NEI,20038.25
2022,0312002579,Pelagic marine fish (excl. anchovy & sardine),293633
2022,0312002579,Sharks,51851.7
2022,0312002611,Cephalopods,350
2022,0312002611,Demersal marine fishes,154065.2
2022,0312002611,Marine fishes NEI,3558.3
2022,0312002611,Marine or freshwater fishes NEI,5140
2022,0312002611,Pelagic marine fish (excl. anchovy & sardine),34035.8
2022,0312002611,Sharks,1500.2
2022,0312002728,Demersal marine fishes,66409
2022,0312002728,Marine or freshwater fishes NEI,2480
2022,0312002728,Pelagic marine fish (excl. anchovy & sardine),24360.7
2022,0312002728,Sharks,267
2022,0312002769,Cephalopods,19120.2
2022,0312002769,Demersal marine fishes,46937.95
2022,0312002769,Marine or freshwater fishes NEI,300
2022,0312002769,Pelagic marine fish (excl. anchovy & sardine),63109
2022,0312002769,Sharks,2125
2022,0312002793,Cephalopods,1080
2022,0312002793,Demersal marine fishes,400925.9
2022,0312002793,Diadromous fishes,41682
2022,0312002793,Marine or freshwater fishes NEI,20
2022,0312002793,Molluscs excl. Cephalopods,12093
2022,0312002793,Pelagic marine fish (excl. anchovy & sardine),101875
2022,0312002793,Sharks,201858.25
2022,0312002959,Cephalopods,5445
2022,0312002959,Demersal marine fishes,60897
2022,0312002959,Marine or freshwater fishes NEI,500
2022,0312002959,Pelagic marine fish (excl. anchovy & sardine),44870
2022,0312002975,Cephalopods,6616
2022,0312002975,Demersal marine fishes,20893.2
2022,0312002975,Pelagic marine fish (excl. anchovy & sardine),59581
2022,0312002975,Sharks,1076
2022,0312003106,Demersal marine fishes,18842
2022,0312003106,Diadromous fishes,7900
2022,0312003106,Pelagic marine fish (excl. anchovy & sardine),10820
2022,0312003189,Demersal marine fishes,8355
2022,0312003189,Marine or freshwater fishes NEI,310
2022,0312003189,Pelagic marine fish (excl. anchovy & sardine),840
2022,0312003197,Molluscs excl. Cephalopods,77920
2022,0312003205,Demersal marine fishes,174288.25
2022,0312003205,Marine fishes NEI,976.8
2022,0312003205,Marine or freshwater fishes NEI,305
2022,0312003205,Pelagic marine fish (excl. anchovy & sardine),26559.2
2022,0312003205,Sharks,1626.25
2022,0312003254,Demersal marine fishes,103674
2022,0312003254,Marine or freshwater fishes NEI,2150
2022,0312003254,Pelagic marine fish (excl. anchovy & sardine),91520
2022,0312003254,Sharks,9795
2022,0312003261,Demersal marine fishes,3072.45
2022,0312003261,Pelagic marine fish (excl. anchovy & sardine),587.8
2022,0312003296,Demersal marine fishes,1260
2022,0312003338,Cephalopods,3947.9
2022,0312003338,Demersal marine fishes,24905.4
2022,0312003338,Pelagic marine fish (excl. anchovy & sardine),16720
2022,0312003338,Sharks,400
2022,0312003536,Cephalopods,5201
2022,0312031214,Cephalopods,580
2022,0705004364,Pelagic marine fish (excl. anchovy & sardine),1155001
2022,1401000292,Demersal marine fishes,3630
2022,1406000016,Demersal marine fishes,77479.6
2022,1406000016,Marine or freshwater fishes NEI,447
2022,1406000024,Cephalopods,18750
2022,1406000024,Demersal marine fishes,61750
2022,1406000024,Marine or freshwater fishes NEI,23950
2022,1406000024,Marine species NEI,1200
2022,1406000024,Pelagic marine fish (excl. anchovy & sardine),2150
2022,1406000032,Demersal marine fishes,12832.75
2022,1406000032,Marine or freshwater fishes NEI,2825
2022,1406000032,Marine species NEI,380
2022,1406000032,Pelagic marine fish (excl. anchovy & sardine),945
2022,1406000206,Cephalopods,220
2022,1406000206,Demersal marine fishes,9770
2022,1406000206,Marine or freshwater fishes NEI,3485
2022,1406000206,Pelagic marine fish (excl. anchovy & sardine),2010
2022,1406000321,Cephalopods,2663
2022,1406000321,Demersal marine fishes,4437
2022,1406000321,Marine or freshwater fishes NEI,3267
2022,1406000321,Pelagic marine fish (excl. anchovy & sardine),4914
2022,1406000321,Sharks,200
2022,1406000347,Cephalopods,4350
2022,1406000347,Demersal marine fishes,20900
2022,1406000347,Marine or freshwater fishes NEI,4550
2022,1406000347,Molluscs excl. Cephalopods,22200
2022,1406000347,Pelagic marine fish (excl. anchovy & sardine),7000
2022,1406000552,Cephalopods,2860
2022,1406000552,Demersal marine fishes,42287
2022,1406000552,Marine or freshwater fishes NEI,1550
2022,1406000552,Pelagic marine fish (excl. anchovy & sardine),7929
2022,1406000578,Demersal marine fishes,8747
2022,1406000578,Marine or freshwater fishes NEI,1882
2022,1406000578,Pelagic marine fish (excl. anchovy & sardine),2572
2022,1406000610,Cephalopods,2300
2022,1406000610,Demersal marine fishes,15794
2022,1406000610,Marine or freshwater fishes NEI,3975
2022,1406000610,Marine species NEI,200
2022,1406000610,Pelagic marine fish (excl. anchovy & sardine),2450
2022,1406000636,Demersal marine fishes,28470.65
2022,1406000636,Marine species NEI,395
2022,1406000636,Pelagic marine fish (excl. anchovy & sardine),4553.2
2022,1406000636,Sharks,598
2022,1406000727,Demersal marine fishes,1038
2022,1406000727,Marine or freshwater fishes NEI,1312
2022,1406000727,Pelagic marine fish (excl. anchovy & sardine),1220
2022,1406000727,Sharks,427
2022,1406000792,Demersal marine fishes,18840.7
2022,1406000792,Marine or freshwater fishes NEI,680
2022,1406000792,Pelagic marine fish (excl. anchovy & sardine),3395
2022,1406000867,Cephalopods,2300
2022,1406000867,Demersal marine fishes,3700
2022,1406000867,Marine or freshwater fishes NEI,1720
2022,1406000867,Pelagic marine fish (excl. anchovy & sardine),1860
2022,1406000875,Demersal marine fishes,5045
2022,1406000875,Marine or freshwater fishes NEI,1310
2022,1406000875,Pelagic marine fish (excl. anchovy & sardine),11922
2022,1406000982,Cephalopods,6470
2022,1406000982,Crustaceans,480
2022,1406000982,Demersal marine fishes,22925
2022,1406000982,Pelagic marine fish (excl. anchovy & sardine),5555
2022,1406000982,Sharks,280
2022,1406000990,Cephalopods,1557
2022,1406000990,Demersal marine fishes,17203
2022,1406000990,Marine or freshwater fishes NEI,4029
2022,1406000990,Marine species NEI,294
2022,1406000990,Pelagic marine fish (excl. anchovy & sardine),7019
2022,1406000990,Sharks,453
2022,1801000223,Demersal marine fishes,7782
2022,1801000223,Pelagic marine fish (excl. anchovy & sardine),2327
2022,1801000397,Demersal marine fishes,4767.7
2022,1801000397,Marine or freshwater fishes NEI,2063.6
2022,1801000397,Pelagic marine fish (excl. anchovy & sardine),873
2022,1801000397,Sharks,723
2022,1801000900,Demersal marine fishes,1372
2022,1801000900,Marine or freshwater fishes NEI,2441.5
2022,1801000900,Pelagic marine fish (excl. anchovy & sardine),11394.5
2022,1801000900,Sharks,6273
2022,1801000991,Molluscs excl. Cephalopods,2000
2022,1801000991,"Shrimps, prawns",100
2022,1801001155,Demersal marine fishes,4178.5
2022,1801001155,Marine or freshwater fishes NEI,1293
2022,1801001155,Marine species NEI,958
2022,1801001155,Pelagic marine fish (excl. anchovy & sardine),5386
2022,1801001155,Sharks,3710
2022,1801001304,Demersal marine fishes,2869
2022,1801001304,Marine or freshwater fishes NEI,814
2022,1801001304,Pelagic marine fish (excl. anchovy & sardine),2905
2022,1801001304,Sharks,40
2022,1801001320,Demersal marine fishes,6930
2022,1801001320,Diadromous fishes,106.7
2022,1801001320,Pelagic marine fish (excl. anchovy & sardine),992
2022,1801001346,Demersal marine fishes,6992.2
2022,1801001346,Marine or freshwater fishes NEI,1889.1
2022,1801001346,Pelagic marine fish (excl. anchovy & sardine),6260.6
2022,1801001346,Sharks,4366
2022,1801001353,Demersal marine fishes,5948.6
2022,1801001353,Marine or freshwater fishes NEI,1337
2022,1801001353,Marine species NEI,66
2022,1801001353,Pelagic marine fish (excl. anchovy & sardine),5234.5
2022,1801001353,Sharks,1240
2022,1801001361,Demersal marine fishes,2023
2022,1801001361,Marine or freshwater fishes NEI,891
2022,1801001361,Pelagic marine fish (excl. anchovy & sardine),4066.5
2022,1801001361,Sharks,890
2022,1801001387,Demersal marine fishes,3734.7
2022,1801001387,Marine or freshwater fishes NEI,791.4
2022,1801001387,Marine species NEI,461
2022,1801001387,Pelagic marine fish (excl. anchovy & sardine),3108.1
2022,1801001387,Sharks,21
2022,1801001395,Demersal marine fishes,5269.7
2022,1801001395,Marine or freshwater fishes NEI,15
2022,1801001395,Marine species NEI,1452
2022,1801001395,Pelagic marine fish (excl. anchovy & sardine),3936
2022,1801001395,Sharks,47
2022,1801001403,Demersal marine fishes,5405.3
2022,1801001403,Marine or freshwater fishes NEI,35
2022,1801001403,Pelagic marine fish (excl. anchovy & sardine),1657.8
2022,1801001445,Demersal marine fishes,2217.5
2022,1801001445,Marine or freshwater fishes NEI,691
2022,1801001445,Marine species NEI,100
2022,1801001445,Pelagic marine fish (excl. anchovy & sardine),4575.75
2022,1801001445,Sharks,2145
2022,1801001452,Demersal marine fishes,135
2022,1801001452,Pelagic marine fish (excl. anchovy & sardine),160
2022,1801001452,Sharks,250
2022,1801001510,Demersal marine fishes,27509.8
2022,1801001544,Demersal marine fishes,3495.5
2022,1801001544,Marine or freshwater fishes NEI,261
2022,1801001544,Marine species NEI,490
2022,1801001544,Pelagic marine fish (excl. anchovy & sardine),1565
2022,1801001544,Sharks,1053
2022,1801001551,Demersal marine fishes,19207.5
2022,1801001551,Marine or freshwater fishes NEI,814
2022,1801001551,Pelagic marine fish (excl. anchovy & sardine),15723
2022,1801001551,Sharks,10920
2022,1801001568,Demersal marine fishes,12649.5
2022,1801001568,Marine or freshwater fishes NEI,2024.8
2022,1801001568,Pelagic marine fish (excl. anchovy & sardine),10183
2022,1801001568,Sharks,3573
2022,1801001619,Demersal marine fishes,35119
2022,1801001619,Marine or freshwater fishes NEI,1342.5
2022,1801001619,Pelagic marine fish (excl. anchovy & sardine),6811.5
2022,1801001619,Sharks,250
2022,1802000438,Demersal marine fishes,3581.5
2022,1802000438,Marine or freshwater fishes NEI,568
2022,1802000438,Pelagic marine fish (excl. anchovy & sardine),2778
2022,1802000438,Sharks,80
2022,1802000628,Demersal marine fishes,32000
2022,1802000628,Marine or freshwater fishes NEI,3800
2022,1802000628,Pelagic marine fish (excl. anchovy & sardine),32988
2022,1802000628,Sharks,42250
2022,1802000867,Demersal marine fishes,17970
2022,1802000867,Marine or freshwater fishes NEI,2650
2022,1802000867,Pelagic marine fish (excl. anchovy & sardine),36947.5
2022,1802000867,Sharks,14450
2022,1802000958,Crustaceans,3972
2022,1802000958,Demersal marine fishes,6541
2022,1802000958,Molluscs excl. Cephalopods,114545
2022,1802000958,Pelagic marine fish (excl. anchovy & sardine),8596
2022,1802000958,"Shrimps, prawns",7681
2022,1802000966,Demersal marine fishes,31304
